AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
1184075	0	103493432	2749	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	112
1184075	0	103592111	615185	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	1	5
1184075	0	312350375	2819213	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	312350378	2738916	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	13
1184075	0	312350381	6364743	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	15
1184075	0	312350386	5712365	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	7
1184075	0	103770421	5482	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	19	86
1184075	0	312350391	717191	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	2
1184075	0	103503926	667490	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	33	523
1184075	0	104234178	47576	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	44	225
1184075	0	103171942	4189	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	79	448
1184075	0	312350387	2746654	Unspecified			Inhibition of IDO1 (unknown origin) at highest soluble concentration using L-tryptophan substrate incubated for 60 mins by HPLC	P14902		Literature	25036789	3620	0	7
1226024	0	318371852	122177969	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	0	2
1226024	0	103258723	83169	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	1	23
1226024	0	318371853	122177970	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	0	1
1226024	0	103407870	439280	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	13	415
1226024	0	103684243	95438	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	1	3
1226024	0	103164089	1150	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	30	514
1226024	0	103241616	6305	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	22	284
1226024	0	103241544	700653	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	0	61
1226024	0	103579834	676159	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	2	4
1226024	0	103204864	9287	Unspecified			Activity of 5 uM recombinant human IDO assessed as compound consumption at 1000 uM after 4 hrs by UV detection method relative to control	P14902		Literature	25815143	3620	17	53
1226025	0	318371852	122177969	Unspecified			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	2
1226025	0	318371853	122177970	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	1
1226025	0	103258723	83169	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	1	23
1226025	0	103241616	6305	Unspecified			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	22	284
1226025	0	103164089	1150	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	30	514
1226025	0	103684243	95438	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	1	3
1226025	0	103407870	439280	Unspecified			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	13	415
1226025	0	103204864	9287	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	17	53
1226025	0	103579834	676159	Unspecified			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	2	4
1226025	0	103241544	700653	Inconclusive			Activity of 0.5 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	61
1226026	0	318371852	122177969	Unspecified			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	2
1226026	0	103258723	83169	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	1	23
1226026	0	318371853	122177970	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	1
1226026	0	103407870	439280	Unspecified			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	13	415
1226026	0	103684243	95438	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	1	3
1226026	0	103164089	1150	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	30	514
1226026	0	103241616	6305	Unspecified			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	22	284
1226026	0	103241544	700653	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	0	61
1226026	0	103579834	676159	Unspecified			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	2	4
1226026	0	103204864	9287	Inconclusive			Activity of 0.1 uM recombinant human IDO assessed as compound consumption at 100 uM after 1 hr by fluorescence detection method relative to control	P14902		Literature	25815143	3620	17	53
1226028	0	318371854	439788	Unspecified			Activity of recombinant human IDO assessed as retention time treated with L-Trp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1226028	0	103628119	161166	Unspecified			Activity of recombinant human IDO assessed as retention time treated with L-Trp by HPLC analysis	P14902		Literature	25815143	3620	1	27
1226029	0	103407870	439280	Active	17	Km	Activity of recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 by UV-visible spectrophotometric analysis	P14902		Confirmatory	25815143	3620	13	415
1226029	0	103241616	6305	Active	15	Km	Activity of recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 by UV-visible spectrophotometric analysis	P14902		Confirmatory	25815143	3620	22	284
1226029	0	103579834	676159	Unspecified	62	Km	Activity of recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 by UV-visible spectrophotometric analysis	P14902		Confirmatory	25815143	3620	2	4
1226030	0	318371852	122177969	Unspecified	70	Km	Activity of recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 after 5 to 15 mins by HPLC with fluorescence detection method	P14902		Confirmatory	25815143	3620	0	2
1226031	0	318371852	122177969	Unspecified			Ratio of Kcat to Km for recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 after 5 to 15 mins by HPLC with fluorescence detection method	P14902		Literature	25815143	3620	0	2
1226031	0	103407870	439280	Unspecified			Ratio of Kcat to Km for recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 after 5 to 15 mins by HPLC with fluorescence detection method	P14902		Literature	25815143	3620	13	415
1226031	0	103241616	6305	Unspecified			Ratio of Kcat to Km for recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 after 5 to 15 mins by HPLC with fluorescence detection method	P14902		Literature	25815143	3620	22	284
1226031	0	103579834	676159	Unspecified			Ratio of Kcat to Km for recombinant human IDO assessed as formation of N-formyl-L-kynurenine at 37 degC at pH 6.5 after 5 to 15 mins by HPLC with fluorescence detection method	P14902		Literature	25815143	3620	2	4
1226032	0	318371855	122177971	Unspecified			Activity of recombinant human IDO assessed as retention time treated with 1-Me-L-Trp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1226032	0	318371857	122177973	Unspecified			Activity of recombinant human IDO assessed as retention time treated with 1-Me-L-Trp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1226033	0	318371858	9548587	Unspecified			Activity of recombinant human IDO assessed as retention time treated with 5-HO-L-Trp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1226034	0	318371856	122177972	Unspecified			Activity of recombinant human IDO assessed as retention time treated with 1-FETrp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1226034	0	318371859	122177974	Unspecified			Activity of recombinant human IDO assessed as retention time treated with 1-FETrp by HPLC analysis	P14902		Literature	25815143	3620	0	1
1252322	0	318395353	66558287	Active	1	IC50	Inhibition of human IDO1	P14902		Confirmatory	26207924	3620	2	2
1252322	0	312361758	1085108	Active	3	IC50	Inhibition of human IDO1	P14902		Confirmatory	26207924	3620	1	3
1252322	0	318395354	70914178	Active	1	IC50	Inhibition of human IDO1	P14902		Confirmatory	26207924	3620	2	2
1252323	0	103644636	10307884	Active	4.8	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252323	0	103621381	98112	Active		IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	2
1252323	0	103644713	24971332	Unspecified	365	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	0	1
1252323	0	103644638	24971327	Active	7.6	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252323	0	103471894	2828334	Active		IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	6	63
1252323	0	312468219	44608567	Active	0.072	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252323	0	103644640	24971329	Active	25	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252323	0	103176151	69590	Active	48	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	4	16
1252323	0	103644637	24971326	Active	5.3	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252323	0	103644716	12463137	Unspecified	1200	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	0	1
1252323	0	103644639	24971328	Active	7.7	IC50	Inhibition of IDO1 (unknown origin)	P14902		Confirmatory	26207924	3620	1	1
1252711	0	318394329	122193553	Unspecified	10	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	1	2
1252711	0	318394326	1041635	Active	2.587	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	318394372	122193595	Active	0.936	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	318394373	122193596	Active	0.64	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	9
1252711	0	318394368	122193591	Active	2.323	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	318394370	122193593	Active	1.928	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	318394367	122193590	Active	1.242	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	318394325	849731	Active	0.767	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	1	3
1252711	0	318394376	122193599	Active	2.069	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	2	2
1252711	0	242247168	849733	Active	0.8089	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	8	385
1252711	0	318394330	849732	Unspecified	10	IC50	Inhibition of recombinant human IDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay	P14902		Confirmatory	26348881	3620	1	2
